Brand_Id,P_Id,Name,Price,Colour,Brand_Name,Ratingcount,Avg_Rating,Description,Occasion,Pattern,Print or Pattern Type,Fabric,Wash Care,Sustainable,Body or Garment Size,Closure,Length,Number of Pockets
428.0,16154348,JC Mode Women Navy Blue Pink Floral Printed Tailored Jacket,2899.0,Navy Blue,Jc Mode,2,3.5,navy blue pink floral printed tailored jacket lapel collar pockets zip closure long sleeves straight hemline without liningthe model height wearing size polyester dry clean,Western,Printed,Geometric,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,NA
428.0,16154270,JC Mode Women Olive Green Solid Tailored Jacket,2899.0,Olive,Jc Mode,0,0.0,olive green solid tailored jacket lapel collar pockets zip closure long sleeves straight hemline without liningthe model height wearing size polyester dry clean,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
428.0,16531310,JC Mode Women Black Embroidered Jeans,1799.0,Black,Jc Mode,0,0.0,dark shade fade black jeansregular fitmid riseclean looknon stretchableembroidered pocketlength cropped polyester dry clean fit regular fit non stretchable model height wearing size,Casual,Solid,Solid,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Crop,NA
428.0,16154390,JC Mode Women Blue Open Knit High-Low Pullover,2399.0,Blue,Jc Mode,0,0.0,blue open knit longline pullover round neck long sleeves high low hem side slitsthe model height wearing size acrylic hand wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Mini,NA
428.0,16531578,JC Mode Women Blue Solid High-Rise Cropped Trousers,1599.0,Blue,Jc Mode,0,0.0,blue woven trousersregular fithigh riselength croppedpattern solidflat front pleats designfeature plain polyester dry clean fit regular fit model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
428.0,16154384,JC Mode Women Mustard Yellow Solid Padded Jacket,3399.0,Mustard,Jc Mode,5,5.0,mustard yellow solid padded jacket hooded pockets snap button closure sleeveless straight hemline without liningthe model height wearing size polyester cotton dry clean,Casual,Printed,Animal,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
428.0,16154394,JC Mode Women Red & White Fair Isle Pullover,2999.0,Red,Jc Mode,0,0.0,red self design pullover round neck long sleeves ribbed hem acrylic hand washthe model height wearing size,Casual,Printed,Camouflage,Polyester,Machine Wash,Regular,Garment Measurements in,Snap Button,Crop,2
428.0,16154360,JC Mode Women White Solid Tailored Jacket,3299.0,White,Jc Mode,4,4.2,white solid tailored jacket lapel collar pockets zip closure long sleeves straight hemline without liningthe model height wearing size pu polyester dry clean,Casual,Striped,Striped,Polyester,Machine Wash,Regular,Garment Measurements in,Zip,Regular,2
428.0,16154310,JC Mode Women Grey Solid Padded Jacket,2799.0,Grey,Jc Mode,3,3.7,grey solid padded jacket mock collar pockets zip closure sleeveless straight hemline polyester liningthe model height wearing size polyester cotton dry clean,Daily,Printed,Geometric,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
97.0,17834516,Atsevam Blue & Pink Ready to Wear Lehenga & Unstitched Blouse With Dupatta,5000.0,Blue,Atsevam,0,0.0,blue pink woven design lehenga choli dupatta blue pink woven design unstitched blouse round neck short sleeves blue pink woven design ready wear lehenga drawstring closure flared hem blue pink woven design dupatta tassels borderart silk dry cleanthe model height wearing size blouse inches metre blouse bust customisable upto inches meter shantoon inner inches metre lehenga waist customisable upto inches meter lehenga length inches meter lehenga flare inches metres dupatta length inches metres,Casual,Printed,Floral,Polyester,Machine Wash,Regular,Garment Measurements in,Button,Regular,2
97.0,19217168,Atsevam Green & Gold-Toned Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,5599.0,Green,Atsevam,0,0.0,green gold toned embroidered lehenga choli dupatta thread work green gold toned embroidered unstitched blouse round neck short sleeves green gold toned embroidered semi stitched lehenga flared hem green gold toned embellished dupatta taping borderdry cleanbust size inches chest size inches choli length inches lehenga length inches waist size inches,Casual,Printed,Abstract,Polyester,Machine Wash,Regular,Garment Measurements in,Button,Regular,2
97.0,19217186,Atsevam Women Green & Pink Printed  Tie and Dye Semi-Stitched Lehenga Choli,5349.0,Green,Atsevam,0,0.0,green pink printed lehenga choli dupatta tie dye technique thread work green pink printed unstitched blouse round neck three quarter sleeves green pink printed semi stitched lehenga flared hem green pink solid dupatta taping borderart silk dry cleanbust size inches chest size inches choli length inches lehenga length inches waist size inches,Casual,Printed,Graphic,Polyester,Machine Wash,Regular,Garment Measurements in,Snap Button,Crop,2
97.0,19217170,Atsevam Red & Gold-Toned Embroidered Thread Work Tie and Dye Semi-Stitched Lehenga & Unstitched Blouse With,6699.0,Red,Atsevam,0,0.0,red gold toned embroidered lehenga choli dupatta tie dye technique thread work red gold toned embroidered unstitched blouse round neck short sleeves red gold toned embroidered semi stitched lehenga flared hem red gold toned solid dupatta taping borderdry cleanbust size inches chest size inches choli length inches lehenga length inches waist size inches,Casual,Striped,Vertical Stripes,Polyester,Machine Wash,Regular,Garment Measurements in,NA,Regular,NA
97.0,19217196,Atsevam Pink Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,7349.0,Pink,Atsevam,0,0.0,pink embroidered lehenga choli dupatta thread work pink embroidered unstitched blouse u neck long sleeves pink embroidered semi stitched lehenga flared hem pink solid dupatta taping borderart silk net dry clean,Casual,Checked,Checked,Polyester,Machine Wash,Regular,Garment Measurements in,Button,Regular,2
97.0,17584576,Atsevam Orange & Red Printed Tie and Dye Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Orange,Atsevam,0,0.0,orange red printed lehenga choli dupatta tie dye technique orange red printed unstitched blouse round neck short sleeves orange red printed semi stitched lehenga drawstring closure flared hem orange red solid dupatta taping borderthe model height wearing size blouse inches metretop fabric art silk bottom fabric art silk dupatta fabric net hand wash,Casual,Striped,Striped,Polyester,Machine Wash,Regular,Garment Measurements in,NA,Regular,2
97.0,19217176,Atsevam White & Pink Tie and Dye Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,7999.0,White,Atsevam,0,0.0,white pink woven design lehenga choli dupatta tie dye technique zariwhite pink woven design unstitched blouse round neck short sleeves white pink woven design semi stitched lehenga flared hemwhite pink solid dupatta taping borderdry cleanbust size inches chest size inches choli length inches lehenga length inches waist size inches,Casual,Checked,Checked,Polyester,Machine Wash,Regular,Garment Measurements in,Button,Regular,2
97.0,17754250,Atsevam Women Pink Embroidered Semi-Stitched Lehenga Unstitched Choli & Dupatta,5001.0,Pink,Atsevam,0,0.0,pink embroidered lehenga choli dupatta thread work pink embroidered unstitched blouse round neck short sleeves pink embroidered semi stitched lehenga drawstring closure flared hem pink embellished dupatta taping bordernet dry cleanthe model height wearing size blouse metre blouse bust customisable upto meter shantoon inner metre lehenga waist customisable upto meter lehenga length meter lehenga flare metres dupatta length metres,Casual,Printed,Conversational,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Cropped,2
97.0,17754248,Atsevam Red Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,5001.0,Red,Atsevam,0,0.0,red embroidered lehenga choli dupatta thread work red embroidered unstitched blouse round neck sleeveless red embroidered semi stitched lehenga drawstring closure flared hem red woven design dupatta taping borderblouse inches metre blouse bust customisable upto inches meter shantoon inner inches metre lehenga waist customisable upto inches meter lehenga length inches meter lehenga flare inches metres dupatta length inches metresnet dry clean,Casual,Striped,Striped,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Regular,2
97.0,17754230,Atsevam Cream-Coloured & Red Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,5001.0,Cream,Atsevam,0,0.0,cream coloured red woven design lehenga choli dupatta zari cream coloured red woven design unstitched blouse v neck short sleeves cream coloured red woven design semi stitched lehenga drawstring closure flared hem cream coloured red solid dupatta taping borderlehenga fabric silk blouse fabric silk blend dupatta fabric net dry cleanthe model height wearing size blouse metre blouse bust customisable upto shantoon inner lehenga waist customisable upto lehenga length lehenga flare dupatta length,Casual,Printed,Geometric,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,2
229.0,18493096,DODO & MOA Women Yellow Shrug,2990.0,Yellow,Dodo & Moa,0,0.0,yellow solid open front regular shrug long sleeves straight hempolyesterthe model height wearing size,Casual,Solid,NA,Polyester,Dry Clean,Regular,Garment Measurements in,NA,Regular,NA
229.0,17177756,DODO & MOA Pink Basic Jumpsuit,6999.0,Pink,Dodo & Moa,0,0.0,pink solid basic jumpsuit waist tie ups one shoulder long sleeves pocketspolyester machine washthe model height wearing size,Casual,Solid,NA,Polyester,Dry Clean,Regular,Garment Measurements in,NA,Regular,NA
229.0,15986082,DODO & MOA Black & White Printed Capri Jumpsuit with Lace Inserts,2890.0,Black,Dodo & Moa,0,0.0,black white printed capri jumpsuit lace inserts shoulder straps sleeveless pocketspolyster machine washthe model height wearing size,Casual,Printed,Floral,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,NA,Regular,NA
229.0,15914964,DODO & MOA Black & Red Printed Culotte Jumpsuit,2590.0,Black,Dodo & Moa,0,0.0,black red printed culotte jumpsuit shoulder straps sleeveless pocketsthe model height wearing size spolyster machine wash,Casual,Printed,Floral,Viscose Rayon,Machine Wash,Regular,Garment Measurements in,NA,Regular,NA
229.0,16032892,DODO & MOA Burgundy Basic Jumpsuit,2890.0,Burgundy,Dodo & Moa,0,0.0,burgundy solid basic jumpsuit v neck long sleeves pocketspolyester machine washthe model height wearing size,Sports,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,2
645.0,18130248,Ojjasvi Women White Geometric Lace Kurta,1499.0,White,Ojjasvi,28,4.5,colour whitegeometric embroideredround necksleeveless sleeveskaftan shape regular stylecalf length straight hemmachine weave regular polyester model height wearing size shand wash,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
645.0,7463455,Ojjasvi Women Black Solid Flared Palazzos,999.0,Black,Ojjasvi,37,4.4,pair black solid woven flared palazzos opaque one pockets button partially elasticated waistbandviscose rayon dry cleanthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
645.0,10771546,Ojjasvi Women Burgundy Lace Straight Kurta,1699.0,Burgundy,Ojjasvi,432,4.3,burgundy woven design straight kurta round neck short sleeves straight hem side slitspolyester dry cleanthe model height wearing size,Casual,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,NA
645.0,18130246,Ojjasvi Women Off White Comfort Tapered Fit Pleated Trousers,1399.0,Off White,Ojjasvi,0,0.0,white woven trousers tapered fit brand fit comfort mid rise length regular pattern solid pleated design feature plain pockets viscose rayon hand washbrand fit comfort fit tapered fit model height wearing size,Casual,Striped,Striped,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,NA
24.0,18320590,abof Classic White Solid Bra Top & Vest,699.0,White,Abof,0,0.0,pick fashionable top make worthy impression next get together solid pattern square neck beautiful top emphasize overall appeal classic white coloursolid patternsquare necksleevelesscotton blend machine washtrend alert bra tops vests versatile stylish classy pieces clothing ignite interest play various details like cutouts tie ups halter neck spaghetti strap plunge neck come eye catching prints patterns sunflowers joyful motifs positive slogans self care fit regular fit size worn model chest height cotton amp elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
24.0,15941726,abof Women Blue Slim Fit Stretchable Jeans,1499.0,Blue,Abof,14,3.9,dark shade fade blue jeans slim fit mid rise clean look stretchable pocket length cropped fit slim fit stretchable model height wearing size cotton polyester spandex machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
24.0,15941714,abof Women Blue Slim Fit Stretchable Jeans,1499.0,Blue,Abof,19,4.6,light shade fade blue jeans slim fit mid rise clean look stretchable pocket length cropped fit slim fit stretchable model height wearing size cotton polyester spandex machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
24.0,14510640,abof Women Olive Green Mid-Rise Regular Shorts,999.0,Olive,Abof,5,4.6,olive green solid mid rise regular shorts pockets elasticated closureregular fit model height wearing size cotton elastane machine wash,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Mini,NA
24.0,18318924,abof Women Blue Skinny Fit Low Distress Light Fade Jeans,1499.0,Blue,Abof,0,0.0,dark shade light fade blue jeans skinny fit mid rise low distress non stretchable pocket length cropped cotton blend machine wash fit skinny fit non stretchable model height wearing size,Casual,Striped,Striped,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Mini,NA
24.0,18320572,abof Women Attractive Multi-Coloured Typography Asymmetry Sweatshirt,1199.0,Multi,Abof,0,0.0,wear trendy sweatshirt trip besties designed charming typography print hood neck sweatshirt sure amplify appeal attractive multi coloured shadetypography printhood necklong sleevescotton machine washtrend alert asymmetric silhouettes diagonal hemlines one shoulders etc look stylish distinct combined cutouts midriff flossing fringes wide necklines designed charming prints patterns checks tie dye colourblocking interesting optical patterns enhanced appeal model height wearing size cotton machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
765.0,18669932,Saaki Fuchsia-Pink & Gold-Colored Printed Saree Blouse,1299.0,Fuchsia,Saaki,0,0.0,fuchsia pink gold colored printed saree blouse v neck three quartered sleeves tie details backgentle machine washthe model height wearing size xs,Sports,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Zip,Regular,2
765.0,18003348,Saaki Women Blue Solid Trousers,1299.0,Blue,Saaki,0,0.0,blue woven trousersregular fitbrand fit comfortmid riselength croppedpattern solidflat front pleats designfeature plain pocketssilk gentle machine washbrand fit comfort fit regular fit model height wearing size,Casual,Solid,Solid,Nylon,Machine Wash,Regular,Garment Measurements in,Zip,Regular,NA
513.0,18860270,Lilots Violet & Pink Unstitched Dress Material,4850.0,Violet,Lilots,0,0.0,violet pink woven design unstitched dress material violet pink woven design kurta fabric violet pink solid bottom fabric violet pink dupatta tassels border disclaimer images referral purposes actual product unstitchedtop fabric silk blend bottom fabric silk blend dupatta fabric jacquard woventop fabric length bottom fabric length dupatta length metres approx,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,2
513.0,18967568,Lilots Green & Gold-Toned Unstitched Dress Material,4850.0,Green,Lilots,0,0.0,green gold toned woven design unstitched dress material green gold toned woven design kurta fabric green gold toned bottom fabric green gold toned printed dupatta tassels border disclaimer images referral purposes actual product unstitchedtop fabric silk blend bottom fabric silk blend dupatta fabric jacquard woventop fabric length meters bottom fabric length meters dupatta fabric length meter,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Zip,Regular,NA
513.0,18809222,Lilots Grey & Red Unstitched Dress Material,4850.0,Grey,Lilots,0,0.0,grey red woven design unstitched dress material grey red woven design kurta fabric grey red solid bottom fabric grey red dupatta tassels border disclaimer images referral purposes actual product unstitchedtop fabric silk blend bottom fabric silk blend dupatta fabric jacquard woventop fabric length bottom fabric length dupatta length metres approx,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Knee Length,2
709.0,18309022,PURVAJA Olive Green & Red Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Olive,Purvaja,0,0.0,olive green red woven design lehenga choli dupatta zari olive green red woven design unstitched blouse round neck short sleeves olive green red woven design semi stitched lehenga zip closure flared hem olive green red woven design dupatta tassels borderlehenga length choli length dupatta length mtr dupatta width cmart silk hand wash,Ethnic,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
709.0,18309014,PURVAJA Yellow & Navy Blue Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Yellow,Purvaja,0,0.0,yellow navy blue woven design lehenga choli dupatta zari yellow navy blue woven design unstitched blouse round neck three quarter sleeves yellow navy blue woven design semi stitched lehenga zip closure flared hem yellow navy blue woven design dupatta tassels borderblouse fabric art silk lehenga fabric art silk lehenga lining poly crepe dupatta fabric art silk hand washlehenga length meter dupatta length mtr choli length mtr,Ethnic,Checked,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,NA,NA
709.0,18309016,PURVAJA Teal & Mustard Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Teal,Purvaja,0,0.0,teal mustard woven design lehenga choli dupatta zari teal woven design unstitched blouse round neck sleeveless teal woven design semi stitched lehenga zip closure flared hem mustard woven design dupatta tassels borderart silk hand washcholi length metre lehenga waist customizable upto metres lehenga length metres flare metres dupatta width cm dupatta length metres,Ethnic,Printed,Ethnic Motifs,Liva,Hand Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
709.0,18308996,PURVAJA Peach-Coloured & Navy Blue Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Peach,Purvaja,0,0.0,peach coloured navy blue woven design lehenga choli dupatta zari peach coloured navy blue woven design unstitched blouse round neck three quarter sleeves peach coloured navy blue woven design semi stitched lehenga zip closure flared hem peach coloured navy blue woven design dupatta tassels borderart silk hand washlehenga waist customizable upto lehenga length inch dupatta width cm flare mtr dupatta length mtr choli length mtr,Casual,Striped,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Zip,NA,NA
709.0,18308986,PURVAJA Navy Blue & Red Zardozi Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6999.0,Navy Blue,Purvaja,0,0.0,navy blue red woven design lehenga choli dupatta zardozi navy blue red woven design unstitched blouse navy blue red woven design semi stitched lehenga zip closure flared hem navy blue red woven design dupatta tassels borderart silk hand washlehenga waist customizable upto lehenga length meter choli length meter dupatta length meter width cm,Formal,Solid,Solid,Cotton Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,NA
437.0,13503040,JUNEBERRY Women Olive Green Solid Cropped Bomber,1999.0,Olive,Juneberry,10,4.6,olive green solid jacket stand collar zip closure long sleeves straight hemthe model height wearing size smaterial cotton hand wash,Western,Printed,Animal,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Regular,NA
818.0,18699156,Sidhidata Green & Gold-Toned Checked Zari Kota Saree,1999.0,Green,Sidhidata,0,0.0,design details green gold toned kota saree checked saree zari border zari detail saree comes unstitched blouse piece blouse worn model might modelling purpose check image blouse piece understand actual blouse piece looks like length metres plus metre blouse piece width metres approx cotton machine wash,Casual,Printed,Typography,Cotton,Machine Wash,Regular,Garment Measurements in,NA,Longline,NA
818.0,18699148,Sidhidata Navy Blue & Silver-Toned Checked Zari Kota Saree,1999.0,Navy Blue,Sidhidata,0,0.0,design details navy blue silver toned kota saree checked saree zari border zari detail saree comes unstitched blouse piece blouse worn model might modelling purpose check image blouse piece understand actual blouse piece looks like length metres plus metre blouse piece width metres approx cotton machine wash,Casual,Printed,Graphic,Cotton,Machine Wash,Regular,Garment Measurements in,NA,Regular,NA
327.0,18322254,Geroo Jaipur Grey & Pink Embellished Ready to Wear Lehenga & Unstitched Blouse With Dupatta,7999.0,Grey,Geroo Jaipur,0,0.0,grey pink embellished lehenga choli dupatta grey pink embellished unstitched blouse sleeveless grey pink embellished ready wear lehenga flared hem grey pink dyed dupatta tassels borderlehenga waist size inch lehenga length inchdry clean,Casual,Self Design,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,Button,Crop,NA
327.0,18322234,Geroo Jaipur Black & Purple Embellished Ready to Wear Lehenga & Unstitched Blouse With Dupatta,7999.0,Black,Geroo Jaipur,0,0.0,black purple embellished lehenga choli dupatta black purple embellished unstitched blouse sleeveless black purple embellished ready wear lehenga slip closure flared hem black purple dyed dupatta tassels borderlehenga waist size inch lehenga length inch dupattalehenga silk blend blouse art silk dupatta art silk dry clean,Casual,Self Design,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,Hook and Eye,Crop,NA
168.0,19046550,charkhee Girls Blue & Turquoise Printed Ready to Wear Lehenga &,3200.0,Blue,Charkhee,0,0.0,blue turquoise blue printed lehenga choli blue turquoise blue printed ready wear blouse round neck short sleeves blue turquoise blue printed ready wear lehenga slip closure flared hem blue turquoise blue dupatta border cotton handwash,Casual,Printed,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,Snap Button,Crop,NA
168.0,19046534,charkhee Girls Orange & Red Ready to Wear Lehenga &,3200.0,Orange,Charkhee,0,0.0,orange red solid lehenga choli orange red solid ready wear blouse round neck long sleeves button closure orange red solid ready wear lehenga slip closure straight hem orange red dupatta borderhandwash cotton,Casual,Self Design,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,NA,Crop,NA
21.0,14323120,Aawari Red Smocked Two-Piece Co-ordinate Set,2550.0,Red,Aawari,0,0.0,red solid co ords dressshoulder strapssleeveless sleevessmocked detailmaxi length flared hemcare dry cleaning recommended use cold water mild detergents handwashing opt delicate setting machine washing always wash inside preserve colour never wring tumble dry dry flat towel hang coat hangers iron reverse side medium heat model height wearing size sviscose rayon machine wash,Casual,Self Design,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,Zip,Regular,NA
21.0,18889362,Aawari Women Green High-Rise Trousers,899.0,Green,Aawari,0,0.0,green knitted parallel regular fit high rise length regular pattern solid flat front pleats design feature plain pockets bleach dry direct sunlight cold water wash fit regular fit model height wearing size,Casual,Self Design,Self Design,Cotton,Dry Clean,Regular,Garment Measurements in,Button,Crop,NA
21.0,19088860,Aawari Women Tan High-Rise Shorts,700.0,Tan,Aawari,0,0.0,tan solid high rise regular shorts pockets button closureregular fit model height wearing size cotton hand wash,Party,Embellished,Embellished,Cotton Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Zip,Knee Length,NA
21.0,18099672,Aawari Women Blue Relaxed High-Rise Cotton Trousers,1100.0,Blue,Aawari,0,0.0,blue woven peg trousersregular fitbrand fit relaxedhigh riselength croppedpattern solidflat front pleats designfeature plain pocketscotton machine wash bleach dry direct sunlight cold water wash onlybrand fit relaxed fit regular fit model height wearing size,Party,Embellished,Embellished,Cotton Blend,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Zip,Mini,NA
21.0,18099774,Aawari Women Black Relaxed High-Rise Trousers,1100.0,Black,Aawari,0,0.0,black woven trousers regular fit brand fit relaxed high rise length three fourth length pattern solid flat front pleats design feature plain pockets bleach dry direct sunlight cold water wash cottonbrand fit relaxed fit regular fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Button,Regular,2
21.0,14261492,Aawari Women Pink & White Printed Flared Palazzos,899.0,Pink,Aawari,12,4.5,pair pink white printed knitted flared fit palazzos opaque slip closurethe model height wearing size material viscose rayon machine wash,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Button,NA,2
21.0,18169524,Aawari Women Purple Printed High-Rise Shorts,949.0,Purple,Aawari,0,0.0,purple abstract printed high rise regular shorts pockets slip closureregular fit model height wearing size cotton hand wash,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Zip,NA,NA
21.0,17903922,Aawari Women Red Floral Printed High-Rise Trousers,899.0,Red,Aawari,0,0.0,red knitted parallel regular fit high rise length regular pattern floral printed flat front pleats design feature plain viscose rayon hand wash bleach dry direct sunlight cold water wash fit regular fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Button,Regular,1
21.0,14251758,Aawari Women Grey Printed Regular Fit Cotton Shorts,750.0,Grey,Aawari,15,3.9,grey printed regular shorts drawstring closurematerial cottonregular fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Button,Longline,2
21.0,14251760,Aawari Women Red Printed Regular Fit Cotton Shorts,750.0,Red,Aawari,0,0.0,red printed regular shorts drawstring closureregular fit model height wearing size material cotton,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,3
21.0,14261558,Aawari Women Blue & White Printed Flared Palazzos,899.0,Blue,Aawari,4,4.5,pair blue white printed knitted flared fit palazzos opaque slip closurematerial viscose rayon machine washthe model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
155.0,18725186,busem Women Green Shoulder Straps Top,999.0,Green,Busem,0,0.0,green regular fitted top solid shoulder straps sleeveless shoulder straps sleeves knitted woven polyester elastane machine washthe model height wearing size,Casual,Striped,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Button,NA,NA
155.0,18724974,busem Blue Cotton Ribbed Cropped Fitted  Top,1799.0,Blue,Busem,0,0.0,blue crop fitted topribbedv neckshort regular sleevesbuckle detailknitted cotton machine washthe model height wearing size,Casual,Striped,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
155.0,18725328,busem Women Black Solid Tie-Up Detail Mini A-Line Skirt,2599.0,Black,Busem,0,0.0,black solid tie detail mini line skirt flared hem zip closure model height wearing size polyester elastane machine wash,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
155.0,18725016,busem Coffee Brown Ribbed Fitted Cami Top,999.0,Coffee Brown,Busem,0,0.0,coffee brown regular fitted topribbed noodle shoulder strapsknitted polyester elastane machine washthe model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Concealed Zip,NA,NA
155.0,18725238,busem Beige & Black Animal Print Sweetheart Neck Ribbed Top,1299.0,Beige,Busem,0,0.0,beige black regular top animal print sweetheart neck short puff sleeve sleeves gathered pleated detail knitted model height wearing size polyester machine wash,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
62.0,13148338,Amydus Women Plus Size Green Camouflage Printed Sporty Jacket,2499.0,Green,Amydus,0,0.0,green printed jacket mock collar pockets zip closure three quarter sleeves straight hem unlined liningmaterial polyester machine washthe model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Concealed Zip,NA,NA
62.0,13148332,Amydus Women Plus Size Black Striped Tailored Jacket,2499.0,Black,Amydus,0,0.0,black white striped jacket stand collar pockets zip closure three quarter sleeves straight hem unlined liningmaterial polyester spandex machine washthe model height wearing size,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Button,NA,NA
62.0,17062812,Amydus Women Plus Size Black & White Geometric Printed Kurti,1999.0,Black,Amydus,0,0.0,black white straight kurti geometric printed round neck three quarter regular sleeves knitted regular polyester polyester blended knit machine washthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
62.0,13148326,Amydus Women Plus Size Black & White Floral Printed Bomber Jacket,2499.0,Black,Amydus,3,3.7,black white printed jacket spread collar pockets zip closure long sleeves straight hem unlined liningthe model height wearing size xlmaterial polyester spandex machine wash,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Button,NA,NA
62.0,13148330,Amydus Women Plus Size Black Printed Bomber Jacket,2499.0,Black,Amydus,3,4.7,black gold toned printed jacket stand collar pockets zip closure three quarter sleeves straight hem unlined liningpolyester spandex machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Midi,NA
